,Unnamed: 0,Unnamed: 0.1,game_location,game_result,mp,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,pts,opp_fg,opp_fga,opp_fg_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_pts,date_game,team_id,opp_id,year,dk_points_allowed
10187,10187,87,@,L 93-103 ,240,38,87,0.437,31,69,0.449,7,18,0.389,10,20,0.5,93,37,85,0.435,29,65,0.446,8,20,0.4,21,29,0.724,103,2016-01-28,NYK,TOR,2016,107.0
10188,10188,88,@,L 93-105 ,240,34,78,0.436,29,65,0.446,5,13,0.385,20,25,0.8,93,40,81,0.494,32,55,0.582,8,26,0.308,17,24,0.708,105,2016-01-29,LAL,LAC,2016,109.0
10189,10189,89,@,L 93-120 ,240,40,93,0.43,35,78,0.449,5,15,0.333,8,11,0.727,93,45,84,0.536,28,52,0.538,17,32,0.531,13,19,0.684,120,2016-01-31,CHI,LAC,2016,128.5
10190,10190,90,@,L 93-96 ,240,35,80,0.438,31,64,0.484,4,16,0.25,19,28,0.679,93,32,76,0.421,26,49,0.531,6,27,0.222,26,30,0.867,96,2016-01-31,MIN,POR,2016,99.0
10191,10191,91,@,L 93-112 ,240,29,78,0.372,21,53,0.396,8,25,0.32,27,39,0.692,93,45,83,0.542,35,61,0.574,10,22,0.455,12,15,0.8,112,2016-02-01,TOR,DEN,2016,117.0
10192,10192,92,@,W 93-90 ,240,37,88,0.42,35,73,0.479,2,15,0.133,17,23,0.739,93,34,87,0.391,26,67,0.388,8,20,0.4,14,19,0.737,90,2016-02-03,MIA,DAL,2016,94.0
10193,10193,93,Home,L 93-107 ,240,34,81,0.42,30,61,0.492,4,20,0.2,21,28,0.75,93,40,74,0.541,32,47,0.681,8,27,0.296,19,23,0.826,107,2016-02-05,ORL,LAC,2016,111.0
10194,10194,94,Home,L 93-100 ,240,33,83,0.398,26,66,0.394,7,17,0.412,20,29,0.69,93,37,81,0.457,28,56,0.5,9,25,0.36,17,33,0.515,100,2016-02-07,MIA,LAC,2016,104.5
10195,10195,95,@,L 93-111 ,240,30,81,0.37,23,56,0.411,7,25,0.28,26,36,0.722,93,37,68,0.544,27,45,0.6,10,23,0.435,27,44,0.614,111,2016-02-19,BOS,UTA,2016,116.0
10196,10196,96,@,L 93-101 (OT),265,36,92,0.391,31,77,0.403,5,15,0.333,16,25,0.64,93,38,100,0.38,36,87,0.414,2,13,0.154,23,34,0.676,101,2016-02-22,IND,MIA,2016,102.0
10197,10197,97,@,L 93-116 ,240,34,84,0.405,23,55,0.418,11,29,0.379,14,20,0.7,93,43,107,0.402,36,81,0.444,7,26,0.269,23,24,0.958,116,2016-03-02,POR,BOS,2016,119.5
10198,10198,98,@,L 93-114 ,240,35,80,0.438,28,56,0.5,7,24,0.292,16,22,0.727,93,38,67,0.567,29,51,0.569,9,16,0.563,29,38,0.763,114,2016-03-11,WAS,UTA,2016,118.5
10199,10199,99,Home,W 93-85 ,240,34,85,0.4,30,61,0.492,4,24,0.167,21,25,0.84,93,31,81,0.383,29,63,0.46,2,18,0.111,21,25,0.84,85,2016-03-12,SAS,OKC,2016,86.0
10200,10200,0,Home,L 93-101 ,240,35,83,0.422,26,51,0.51,9,32,0.281,14,20,0.7,93,38,87,0.437,29,69,0.42,9,18,0.5,16,23,0.696,101,2016-03-19,CHA,DEN,2016,105.5
10201,10201,1,@,W 93-84 ,240,39,83,0.47,30,62,0.484,9,21,0.429,6,7,0.857,93,32,84,0.381,28,73,0.384,4,11,0.364,16,19,0.842,84,2016-03-26,UTA,MIN,2016,86.0
10202,10202,2,Home,L 93-107 ,240,33,79,0.418,25,56,0.446,8,23,0.348,19,28,0.679,93,37,83,0.446,23,49,0.469,14,34,0.412,19,25,0.76,107,2016-03-26,NYK,CLE,2016,114.0
10203,10203,3,@,L 93-105 ,240,37,89,0.416,30,74,0.405,7,15,0.467,12,19,0.632,93,38,80,0.475,24,51,0.471,14,29,0.483,15,18,0.833,105,2016-03-28,SAC,POR,2016,112.0
10204,10204,4,@,L 93-110 ,240,34,88,0.386,28,69,0.406,6,19,0.316,19,27,0.704,93,41,79,0.519,31,64,0.484,10,15,0.667,18,23,0.783,110,2016-04-02,MIA,POR,2016,115.0
10205,10205,5,@,L 93-107 ,240,37,82,0.451,30,64,0.469,7,18,0.389,12,16,0.75,93,40,88,0.455,27,54,0.5,13,34,0.382,14,17,0.824,107,2016-04-05,NOP,PHI,2016,113.5
10206,10206,6,@,L 93-103 ,240,35,87,0.402,28,65,0.431,7,22,0.318,16,22,0.727,93,30,60,0.5,18,29,0.621,12,31,0.387,31,39,0.795,103,2016-04-08,MEM,DAL,2016,109.0
10207,10207,7,@,W 93-89 ,240,37,78,0.474,30,58,0.517,7,20,0.35,12,19,0.632,93,32,89,0.36,25,69,0.362,7,20,0.35,18,21,0.857,89,2016-04-10,TOR,NYK,2016,92.5
10208,10208,8,Home,L 93-99 ,240,34,84,0.405,29,66,0.439,5,18,0.278,20,30,0.667,93,38,78,0.487,31,58,0.534,7,20,0.35,16,22,0.727,99,2016-04-12,DET,MIA,2016,102.5
10209,10209,9,Home,W 93-92 ,240,34,80,0.425,23,49,0.469,11,31,0.355,14,21,0.667,93,32,84,0.381,21,54,0.389,11,30,0.367,17,20,0.85,92,2016-10-30,HOU,DAL,2017,97.5
10210,10210,10,@,L 93-109 ,240,34,86,0.395,22,48,0.458,12,38,0.316,13,15,0.867,93,39,79,0.494,26,45,0.578,13,34,0.382,18,26,0.692,109,2016-11-02,PHI,CHO,2017,115.5
10211,10211,11,@,L 93-118 ,240,35,81,0.432,25,50,0.5,10,31,0.323,13,22,0.591,93,46,92,0.5,36,71,0.507,10,21,0.476,16,20,0.8,118,2016-11-09,BOS,WAS,2017,123.0
10212,10212,12,@,L 93-100 ,240,36,95,0.379,25,66,0.379,11,29,0.379,10,12,0.833,93,39,92,0.424,25,54,0.463,14,38,0.368,8,15,0.533,100,2016-11-13,CHA,CLE,2017,107.0
10213,10213,13,Home,W 93-77 ,240,34,78,0.436,25,53,0.472,9,25,0.36,16,18,0.889,93,32,84,0.381,27,57,0.474,5,27,0.185,8,11,0.727,77,2016-11-14,NYK,DAL,2017,79.5
10214,10214,14,@,W 93-90 ,240,37,80,0.463,31,63,0.492,6,17,0.353,13,19,0.684,93,36,89,0.404,29,66,0.439,7,23,0.304,11,14,0.786,90,2016-11-15,ATL,MIA,2017,93.5
10215,10215,15,@,L 93-103 ,240,35,86,0.407,24,56,0.429,11,30,0.367,12,20,0.6,93,43,86,0.5,33,58,0.569,10,28,0.357,7,11,0.636,103,2016-11-16,CLE,IND,2017,108.0
10216,10216,16,Home,W 93-71 ,240,29,76,0.382,27,58,0.466,2,18,0.111,33,38,0.868,93,25,64,0.391,18,42,0.429,7,22,0.318,14,22,0.636,71,2016-11-19,MEM,MIN,2017,74.5
10217,10217,17,Home,W 93-89 ,240,35,86,0.407,27,57,0.474,8,29,0.276,15,21,0.714,93,32,77,0.416,25,52,0.481,7,25,0.28,18,24,0.75,89,2016-11-21,MIL,ORL,2017,92.5
10218,10218,18,Home,L 93-99 ,240,36,86,0.419,32,62,0.516,4,24,0.167,17,25,0.68,93,38,84,0.452,26,46,0.565,12,38,0.316,11,14,0.786,99,2016-11-21,MIN,BOS,2017,105.0
10219,10219,19,Home,L 93-111 ,240,34,89,0.382,22,49,0.449,12,40,0.3,13,16,0.813,93,36,80,0.45,21,46,0.457,15,34,0.441,24,29,0.828,111,2016-12-01,BRK,MIL,2017,118.5
10220,10220,20,Home,W 93-85 ,240,35,81,0.432,23,58,0.397,12,23,0.522,11,16,0.688,93,28,75,0.373,19,50,0.38,9,25,0.36,20,31,0.645,85,2016-12-14,MEM,CLE,2017,89.5
10221,10221,21,Home,L 93-108 ,240,33,82,0.402,22,49,0.449,11,33,0.333,16,21,0.762,93,40,93,0.43,30,76,0.395,10,17,0.588,18,26,0.692,108,2016-12-20,PHI,NOP,2017,113.0
10222,10222,22,Home,L 93-94 ,240,33,74,0.446,24,47,0.511,9,27,0.333,18,22,0.818,93,34,74,0.459,24,53,0.453,10,21,0.476,16,24,0.667,94,2016-12-21,UTA,SAC,2017,99.0
10223,10223,23,Home,W 93-91 ,240,33,85,0.388,26,53,0.491,7,32,0.219,20,25,0.8,93,33,82,0.402,26,58,0.448,7,24,0.292,18,20,0.9,91,2017-01-03,PHI,MIN,2017,94.5
10224,10224,24,@,L 93-101 ,240,34,73,0.466,27,53,0.509,7,20,0.35,18,21,0.857,93,36,91,0.396,28,70,0.4,8,21,0.381,21,28,0.75,101,2017-01-05,UTA,TOR,2017,105.0
10225,10225,25,Home,L 93-100 ,240,38,91,0.418,30,68,0.441,8,23,0.348,9,13,0.692,93,39,86,0.453,24,37,0.649,15,49,0.306,7,12,0.583,100,2017-01-06,ORL,HOU,2017,107.5
10226,10226,26,@,L 93-102 ,240,28,85,0.329,22,62,0.355,6,23,0.261,31,32,0.969,93,36,76,0.474,22,38,0.579,14,38,0.368,16,20,0.8,102,2017-01-13,CHA,PHI,2017,109.0
10227,10227,27,@,L 93-109 ,240,36,87,0.414,26,56,0.464,10,31,0.323,11,21,0.524,93,44,91,0.484,36,74,0.486,8,17,0.471,13,18,0.722,109,2017-01-14,PHI,WAS,2017,113.0
10228,10228,28,@,L 93-102 ,240,34,81,0.42,27,53,0.509,7,28,0.25,18,19,0.947,93,39,82,0.476,30,60,0.5,9,22,0.409,15,19,0.789,102,2017-01-20,CHI,ATL,2017,106.5
10229,10229,29,Home,W 93-92 ,240,36,92,0.391,24,63,0.381,12,29,0.414,9,16,0.563,93,33,89,0.371,27,70,0.386,6,19,0.316,20,28,0.714,92,2017-01-20,PHI,POR,2017,95.0
10230,10230,30,@,L 93-110 ,240,33,78,0.423,21,49,0.429,12,29,0.414,15,18,0.833,93,45,91,0.495,38,71,0.535,7,20,0.35,13,23,0.565,110,2017-01-21,PHI,ATL,2017,113.5
10231,10231,31,@,L 93-103 ,240,35,85,0.412,28,63,0.444,7,22,0.318,16,21,0.762,93,35,76,0.461,25,50,0.5,10,26,0.385,23,31,0.742,103,2017-01-24,UTA,DEN,2017,108.0
10232,10232,32,@,L 93-116 ,240,34,86,0.395,27,60,0.45,7,26,0.269,18,21,0.857,93,45,93,0.484,33,61,0.541,12,32,0.375,14,19,0.737,116,2017-02-01,ATL,MIA,2017,122.0
10233,10233,33,Home,W 93-90 ,240,33,87,0.379,25,61,0.41,8,26,0.308,19,29,0.655,93,34,88,0.386,27,60,0.45,7,28,0.25,15,21,0.714,90,2017-02-06,IND,OKC,2017,93.5
10234,10234,34,@,L 93-110 ,240,40,101,0.396,33,66,0.5,7,35,0.2,6,14,0.429,93,44,97,0.454,34,73,0.466,10,24,0.417,12,17,0.706,110,2017-02-24,LAL,OKC,2017,115.0
10235,10235,35,@,L 93-104 ,240,39,84,0.464,32,64,0.5,7,20,0.35,8,12,0.667,93,37,86,0.43,29,60,0.483,8,26,0.308,22,28,0.786,104,2017-03-08,NYK,MIL,2017,108.0
10236,10236,36,Home,W 92-78 ,240,35,77,0.455,29,61,0.475,6,16,0.375,16,24,0.667,92,28,70,0.4,24,49,0.49,4,21,0.19,18,25,0.72,78,2011-12-28,GSW,NYK,2012,80.0
10237,10237,37,Home,W 92-89 ,240,39,86,0.453,37,62,0.597,2,24,0.083,12,15,0.8,92,34,80,0.425,27,54,0.5,7,26,0.269,14,22,0.636,89,2011-12-31,LAL,DEN,2012,92.5
10238,10238,38,Home,L 92-114 ,240,30,86,0.349,24,64,0.375,6,22,0.273,26,41,0.634,92,40,89,0.449,30,61,0.492,10,28,0.357,24,27,0.889,114,2011-12-31,SAC,NYK,2012,119.0
10239,10239,39,@,L 92-100 ,240,35,83,0.422,32,72,0.444,3,11,0.273,19,23,0.826,92,38,83,0.458,28,63,0.444,10,20,0.5,14,21,0.667,100,2012-01-02,WAS,BOS,2012,105.0
10240,10240,40,Home,L 92-100 ,240,34,73,0.466,29,60,0.483,5,13,0.385,19,28,0.679,92,39,82,0.476,30,66,0.455,9,16,0.563,13,20,0.65,100,2012-01-02,MIA,ATL,2012,104.5
10241,10241,41,Home,W 92-77 ,240,36,77,0.468,26,50,0.52,10,27,0.37,10,13,0.769,92,24,81,0.296,17,58,0.293,7,23,0.304,22,26,0.846,77,2012-01-04,TOR,CLE,2012,80.5
10242,10242,42,Home,W 92-86 ,240,31,69,0.449,27,50,0.54,4,19,0.211,26,40,0.65,92,29,80,0.363,23,60,0.383,6,20,0.3,22,27,0.815,86,2012-01-07,LAC,MIL,2012,89.0
10243,10243,43,Home,W 92-68 ,240,34,74,0.459,31,58,0.534,3,16,0.188,21,25,0.84,92,28,71,0.394,27,67,0.403,1,4,0.25,11,14,0.786,68,2012-01-09,CHI,DET,2012,68.5
10244,10244,44,@,L 92-97 ,240,32,85,0.376,24,61,0.393,8,24,0.333,20,25,0.8,92,37,76,0.487,32,62,0.516,5,14,0.357,18,23,0.783,97,2012-01-13,CLE,LAL,2012,99.5
10245,10245,45,@,L 92-104 ,240,34,83,0.41,29,64,0.453,5,19,0.263,19,23,0.826,92,34,71,0.479,27,53,0.509,7,18,0.389,29,34,0.853,104,2012-01-14,NYK,OKC,2012,107.5
10246,10246,46,Home,W 92-89 ,240,33,71,0.465,28,60,0.467,5,11,0.455,21,27,0.778,92,35,92,0.38,30,73,0.411,5,19,0.263,14,20,0.7,89,2012-01-18,ATL,POR,2012,91.5
10247,10247,47,Home,W 92-88 ,240,28,93,0.301,20,62,0.323,8,31,0.258,28,41,0.683,92,34,78,0.436,33,65,0.508,1,13,0.077,19,27,0.704,88,2012-01-18,SAC,IND,2012,88.5
10248,10248,48,Home,W 92-80 ,240,32,77,0.416,20,50,0.4,12,27,0.444,16,26,0.615,92,29,76,0.382,23,56,0.411,6,20,0.3,16,22,0.727,80,2012-01-20,ORL,LAL,2012,83.0
10249,10249,49,@,L 92-113 ,240,37,83,0.446,29,68,0.426,8,15,0.533,10,15,0.667,92,44,81,0.543,37,65,0.569,7,16,0.438,18,21,0.857,113,2012-01-21,PHI,MIA,2012,116.5
10250,10250,50,Home,L 92-97 ,240,37,92,0.402,32,75,0.427,5,17,0.294,13,17,0.765,92,38,83,0.458,35,72,0.486,3,11,0.273,18,21,0.857,97,2012-01-23,MIL,ATL,2012,98.5
10251,10251,51,Home,L 92-107 ,240,33,80,0.413,28,68,0.412,5,12,0.417,21,27,0.778,92,39,86,0.453,32,65,0.492,7,21,0.333,22,28,0.786,107,2012-01-23,MIN,HOU,2012,110.5
10252,10252,52,Home,W 92-85 ,240,32,70,0.457,27,52,0.519,5,18,0.278,23,26,0.885,92,34,68,0.5,28,52,0.538,6,16,0.375,11,17,0.647,85,2012-01-24,MIA,CLE,2012,88.0
10253,10253,53,Home,W 92-75 ,240,39,83,0.47,36,73,0.493,3,10,0.3,11,16,0.688,92,28,78,0.359,27,69,0.391,1,9,0.111,18,25,0.72,75,2012-01-25,WAS,CHA,2012,75.5
10254,10254,54,@,L 92-95 ,240,40,88,0.455,36,70,0.514,4,18,0.222,8,16,0.5,92,34,76,0.447,29,59,0.492,5,17,0.294,22,29,0.759,95,2012-02-02,POR,SAC,2012,97.5
10255,10255,55,@,L 92-99 ,240,30,72,0.417,20,46,0.435,10,26,0.385,22,26,0.846,92,37,83,0.446,35,69,0.507,2,14,0.143,23,26,0.885,99,2012-02-04,BRK,NYK,2012,100.0
10256,10256,56,Home,L 92-100 ,240,34,81,0.42,31,72,0.431,3,9,0.333,21,26,0.808,92,37,78,0.474,29,54,0.537,8,24,0.333,18,25,0.72,100,2012-02-06,NOP,SAC,2012,104.0
10257,10257,57,@,L 92-99 ,240,32,78,0.41,29,63,0.46,3,15,0.2,25,29,0.862,92,36,71,0.507,29,53,0.547,7,18,0.389,20,26,0.769,99,2012-02-08,LAC,CLE,2012,102.5
10258,10258,58,Home,L 92-99 ,240,33,78,0.423,23,51,0.451,10,27,0.37,16,20,0.8,92,39,73,0.534,37,64,0.578,2,9,0.222,19,29,0.655,99,2012-02-08,BRK,DET,2012,100.0
10259,10259,59,@,L 92-109 ,240,31,74,0.419,26,55,0.473,5,19,0.263,25,31,0.806,92,43,79,0.544,39,69,0.565,4,10,0.4,19,25,0.76,109,2012-02-10,BRK,DET,2012,111.0
10260,10260,60,@,L 92-98 ,240,30,78,0.385,24,62,0.387,6,16,0.375,26,37,0.703,92,34,73,0.466,33,64,0.516,1,9,0.111,29,37,0.784,98,2012-02-10,IND,MEM,2012,98.5
10261,10261,61,Home,W 92-85 ,240,33,77,0.429,28,56,0.5,5,21,0.238,21,34,0.618,92,30,80,0.375,24,56,0.429,6,24,0.25,19,23,0.826,85,2012-02-10,NYK,LAL,2012,88.0
10262,10262,62,Home,L 92-94 ,240,37,78,0.474,31,67,0.463,6,11,0.545,12,17,0.706,92,35,81,0.432,25,58,0.431,10,23,0.435,14,20,0.7,94,2012-02-12,TOR,LAL,2012,99.0
10263,10263,63,@,L 92-96 ,240,33,74,0.446,23,47,0.489,10,27,0.37,16,25,0.64,92,35,79,0.443,29,61,0.475,6,18,0.333,20,28,0.714,96,2012-02-13,LAC,DAL,2012,99.0
10264,10264,64,@,L 92-109 ,240,33,99,0.333,24,75,0.32,9,24,0.375,17,19,0.895,92,40,78,0.513,36,64,0.563,4,14,0.286,25,34,0.735,109,2012-02-14,PHO,DEN,2012,111.0
10265,10265,65,@,W 92-89 ,240,36,80,0.45,29,65,0.446,7,15,0.467,13,17,0.765,92,33,86,0.384,26,68,0.382,7,18,0.389,16,18,0.889,89,2012-02-15,NOP,MIL,2012,92.5
10266,10266,66,@,L 92-93 ,240,35,93,0.376,31,74,0.419,4,19,0.211,18,25,0.72,92,32,89,0.36,25,67,0.373,7,22,0.318,22,30,0.733,93,2012-02-19,SAC,CLE,2012,96.5
10267,10267,67,Home,W 92-91 ,240,33,85,0.388,30,69,0.435,3,16,0.188,23,26,0.885,92,40,90,0.444,37,79,0.468,3,11,0.273,8,10,0.8,91,2012-02-19,MIN,PHI,2012,92.5
10268,10268,68,@,W 92-85 ,240,33,86,0.384,26,67,0.388,7,19,0.368,19,24,0.792,92,29,85,0.341,24,62,0.387,5,23,0.217,22,33,0.667,85,2012-02-19,MIL,NJN,2012,87.5
10269,10269,69,@,L 92-103 ,240,32,78,0.41,20,55,0.364,12,23,0.522,16,22,0.727,92,38,83,0.458,30,64,0.469,8,19,0.421,19,22,0.864,103,2012-02-20,POR,LAL,2012,107.0
10270,10270,70,Home,L 92-100 ,240,34,85,0.4,29,64,0.453,5,21,0.238,19,26,0.731,92,32,82,0.39,17,51,0.333,15,31,0.484,21,29,0.724,100,2012-02-20,NYK,NJN,2012,107.5
10271,10271,71,Home,L 92-93 ,240,32,89,0.36,24,64,0.375,8,25,0.32,20,28,0.714,92,37,84,0.44,30,59,0.508,7,25,0.28,12,14,0.857,93,2012-02-28,DAL,NJN,2012,96.5
10272,10272,72,@,W 92-88 ,240,30,78,0.385,24,59,0.407,6,19,0.316,26,34,0.765,92,37,90,0.411,33,73,0.452,4,17,0.235,10,12,0.833,88,2012-02-29,OKC,PHI,2012,90.0
10273,10273,73,@,L 92-97 ,240,37,83,0.446,26,54,0.481,11,29,0.379,7,10,0.7,92,40,88,0.455,37,75,0.493,3,13,0.231,14,17,0.824,97,2012-03-02,DAL,NOH,2012,98.5
10274,10274,74,Home,W 92-72 ,240,33,78,0.423,24,63,0.381,9,15,0.6,17,27,0.63,92,27,79,0.342,24,63,0.381,3,16,0.188,15,22,0.682,72,2012-03-05,CHI,IND,2012,73.5
10275,10275,75,@,W 92-88 ,240,35,79,0.443,26,51,0.51,9,28,0.321,13,28,0.464,92,32,79,0.405,24,59,0.407,8,20,0.4,16,20,0.8,88,2012-03-05,ORL,TOR,2012,92.0
10276,10276,76,@,L 92-97 (OT),265,32,83,0.386,27,64,0.422,5,19,0.263,23,29,0.793,92,35,81,0.432,31,67,0.463,4,14,0.286,23,31,0.742,97,2012-03-06,HOU,BOS,2012,99.0
10277,10277,77,Home,L 92-110 ,240,35,79,0.443,27,61,0.443,8,18,0.444,14,23,0.609,92,42,80,0.525,35,61,0.574,7,19,0.368,19,21,0.905,110,2012-03-07,GSW,MEM,2012,113.5
10278,10278,78,Home,W 92-75 ,240,40,82,0.488,36,71,0.507,4,11,0.364,8,15,0.533,92,20,64,0.313,15,42,0.357,5,22,0.227,30,38,0.789,75,2012-03-13,IND,POR,2012,77.5
10279,10279,79,@,L 92-97 ,240,37,92,0.402,33,70,0.471,4,22,0.182,14,20,0.7,92,33,80,0.413,23,58,0.397,10,22,0.455,21,27,0.778,97,2012-03-16,MIN,LAL,2012,102.0
10280,10280,80,@,L 92-99 (OT),265,33,80,0.413,27,55,0.491,6,25,0.24,20,25,0.8,92,42,101,0.416,40,88,0.455,2,13,0.154,13,16,0.813,99,2012-03-17,GSW,UTA,2012,100.0
10281,10281,81,@,L 92-97 ,240,37,78,0.474,31,60,0.517,6,18,0.333,12,19,0.632,92,34,85,0.4,32,78,0.41,2,7,0.286,27,37,0.73,97,2012-03-18,WAS,MEM,2012,98.0
10282,10282,82,Home,L 92-101 ,240,39,79,0.494,36,70,0.514,3,9,0.333,11,14,0.786,92,39,89,0.438,25,60,0.417,14,29,0.483,9,10,0.9,101,2012-03-21,NOP,GSW,2012,108.0
10283,10283,83,Home,L 92-112 ,240,34,84,0.405,33,76,0.434,1,8,0.125,23,26,0.885,92,48,90,0.533,44,77,0.571,4,13,0.308,12,21,0.571,112,2012-03-23,CHA,MIL,2012,114.0
10284,10284,84,Home,L 92-95 ,240,38,85,0.447,34,67,0.507,4,18,0.222,12,14,0.857,92,37,76,0.487,30,53,0.566,7,23,0.304,14,21,0.667,95,2012-03-24,WAS,ATL,2012,98.5
10285,10285,85,Home,W 92-78 ,240,36,74,0.486,32,65,0.492,4,9,0.444,16,17,0.941,92,30,91,0.33,22,67,0.328,8,24,0.333,10,15,0.667,78,2012-04-01,OKC,CHI,2012,82.0
10286,10286,86,Home,W 92-75 ,240,35,71,0.493,32,56,0.571,3,15,0.2,19,21,0.905,92,32,77,0.416,28,68,0.412,4,9,0.444,7,9,0.778,75,2012-04-01,PHO,NOH,2012,77.0
10287,10287,87,@,L 92-99 ,240,34,71,0.479,26,51,0.51,8,20,0.4,16,20,0.8,92,37,77,0.481,33,60,0.55,4,17,0.235,21,23,0.913,99,2012-04-01,WAS,TOR,2012,101.0
10288,10288,88,Home,W 92-87 ,240,35,76,0.461,28,58,0.483,7,18,0.389,15,22,0.682,92,31,77,0.403,27,65,0.415,4,12,0.333,21,30,0.7,87,2012-04-03,TOR,CHA,2012,89.0
10289,10289,89,@,L 92-94 ,240,35,83,0.422,29,63,0.46,6,20,0.3,16,22,0.727,92,35,67,0.522,30,57,0.526,5,10,0.5,19,27,0.704,94,2012-04-04,DEN,NOH,2012,96.5
10290,10290,90,Home,W 92-77 ,240,36,81,0.444,27,61,0.443,9,20,0.45,11,16,0.688,92,27,72,0.375,22,50,0.44,5,22,0.227,18,29,0.621,77,2012-04-16,LAC,OKC,2012,79.5
10291,10291,91,@,L 92-97 ,240,39,81,0.481,34,69,0.493,5,12,0.417,9,14,0.643,92,37,72,0.514,28,55,0.509,9,17,0.529,14,17,0.824,97,2012-04-20,BOS,ATL,2012,101.5
10292,10292,92,Home,L 92-103 ,240,38,93,0.409,33,77,0.429,5,16,0.313,11,18,0.611,92,40,75,0.533,36,63,0.571,4,12,0.333,19,22,0.864,103,2012-04-20,SAC,OKC,2012,105.0
10293,10293,93,Home,W 92-86 ,240,29,78,0.372,23,61,0.377,6,17,0.353,28,36,0.778,92,34,76,0.447,30,62,0.484,4,14,0.286,14,18,0.778,86,2012-04-23,MIL,TOR,2012,88.0
10294,10294,94,@,W 92-87 ,240,38,81,0.469,32,64,0.5,6,17,0.353,10,10,1.0,92,35,80,0.438,29,66,0.439,6,14,0.429,11,16,0.688,87,2012-04-25,CHI,IND,2012,90.0
10295,10295,95,@,L 92-101 ,240,33,86,0.384,31,72,0.431,2,14,0.143,24,30,0.8,92,38,74,0.514,33,59,0.559,5,15,0.333,20,29,0.69,101,2012-10-31,MEM,LAC,2013,103.5
10296,10296,96,Home,W 92-80 ,240,32,87,0.368,30,70,0.429,2,17,0.118,26,36,0.722,92,32,89,0.36,29,73,0.397,3,16,0.188,13,16,0.813,80,2012-11-02,MIN,SAC,2013,81.5
10297,10297,97,@,L 92-106 ,240,32,89,0.36,23,63,0.365,9,26,0.346,19,24,0.792,92,39,76,0.513,34,67,0.507,5,9,0.556,23,32,0.719,106,2012-11-02,POR,OKC,2013,108.5
10298,10298,98,Home,W 92-89 ,240,40,92,0.435,38,81,0.469,2,11,0.182,10,14,0.714,92,37,90,0.411,33,77,0.429,4,13,0.308,11,19,0.579,89,2012-11-02,PHO,DET,2013,91.0
10299,10299,99,@,L 92-94 ,240,31,78,0.397,25,57,0.439,6,21,0.286,24,28,0.857,92,37,81,0.457,33,62,0.532,4,19,0.211,16,23,0.696,94,2012-11-05,GSW,SAC,2013,96.0
10300,10300,0,Home,L 92-96 ,240,35,88,0.398,32,69,0.464,3,19,0.158,19,26,0.731,92,32,72,0.444,27,57,0.474,5,15,0.333,27,34,0.794,96,2012-11-10,MIL,BOS,2013,98.5
10301,10301,1,@,W 92-90 ,240,27,73,0.37,26,63,0.413,1,10,0.1,37,42,0.881,92,33,83,0.398,27,66,0.409,6,17,0.353,18,27,0.667,90,2012-11-12,OKC,DET,2013,93.0
10302,10302,2,Home,W 92-76 ,240,31,78,0.397,28,65,0.431,3,13,0.231,27,32,0.844,92,25,84,0.298,20,53,0.377,5,31,0.161,21,32,0.656,76,2012-11-13,CHA,WAS,2013,78.5
10303,10303,3,Home,W 92-88 ,240,33,71,0.465,28,53,0.528,5,18,0.278,21,25,0.84,92,34,78,0.436,27,55,0.491,7,23,0.304,13,18,0.722,88,2012-11-14,GSW,ATL,2013,91.5
10304,10304,4,Home,L 92-97 ,240,36,78,0.462,30,61,0.492,6,17,0.353,14,17,0.824,92,36,81,0.444,31,66,0.47,5,15,0.333,20,28,0.714,97,2012-11-19,MEM,DEN,2013,99.5
10305,10305,5,@,W 92-87 ,240,40,85,0.471,39,73,0.534,1,12,0.083,11,19,0.579,92,29,82,0.354,23,62,0.371,6,20,0.3,23,28,0.821,87,2012-11-19,LAC,SAS,2013,90.0
10306,10306,6,Home,W 92-83 ,240,35,86,0.407,22,63,0.349,13,23,0.565,9,14,0.643,92,31,86,0.36,27,69,0.391,4,17,0.235,17,22,0.773,83,2012-11-21,CLE,PHI,2013,85.0
10307,10307,7,Home,L 92-93 ,240,35,80,0.438,30,69,0.435,5,11,0.455,17,19,0.895,92,39,85,0.459,36,70,0.514,3,15,0.2,12,19,0.632,93,2012-11-26,CHI,MIL,2013,94.5
10308,10308,8,Home,L 92-118 ,240,37,90,0.411,33,76,0.434,4,14,0.286,14,17,0.824,92,45,80,0.563,32,57,0.561,13,23,0.565,15,20,0.75,118,2012-11-26,WAS,SAS,2013,124.5
10309,10309,9,Home,L 92-97 ,240,32,75,0.427,26,58,0.448,6,17,0.353,22,25,0.88,92,37,85,0.435,28,59,0.475,9,26,0.346,14,19,0.737,97,2012-11-30,SAC,IND,2013,101.5
10310,10310,10,Home,W 92-77 ,240,38,93,0.409,27,68,0.397,11,25,0.44,5,8,0.625,92,29,85,0.341,24,64,0.375,5,21,0.238,14,18,0.778,77,2012-12-01,DAL,DET,2013,79.5
